category,usage,topic,meaning,sentence
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,제요h해 주신 내용을 검토하겠습니다.,We will review your suggestion.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,저희의 제안이 매력적이었으면 합니다.,We hope you will find our offer attractive.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,귀하의 제안을 기꺼이 수락할 것이라는 것을 알리게 되어 기쁩니다.,I'm glad to inform you that we are willing to accept your offer.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,기꺼이 만나 귀하의 제안서에 대해 얘기 나누고 싶습니다.,We are willing to meet you and talk about your suggestion.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,다음 주면 승인 여부가 결정됩니다.,We will receive approval or disapproval by next week.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,귀하와 상호 도움이 되는 관계를 맺게 되길 기대합니다.,We look forward to a mutually rewarding relationship with you.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,저희는 한국 내 판매 대리점 및 유통업체로 활동하기 위하여 귀 도시의 여러 기업들과 연락할 수 있기를 희망합니다.,We are anxious to contact some firms in your city with a view to acting as their sales agents and distributors in Korea. 
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,우리는 더욱 경쟁력 있는 새 가격표를 제공하게 되어 기쁩니다.,"We are pleased to provide a new, more competitive price list."
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,저희는 고객 제일주의를 표방하는 기업입니다.,We are a customer-oriented organization.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,당사는 생산하는 제품의 품질에 대해 자부심을 갖고 있으며 귀사의 시장 확대에도 도 움이 될 것이라고 확신합니다.,We pride ourselves on the quality of the products we produce and feel confident that they will help you to expand your market.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,귀사와 좋은 거래 관계를 맺게 되기를 고대합니다.,We look forward to having a pleasant business relationship with you.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,당사는 XYZ 구매에 특히 관심이 있사오니 구|사에서 이 상품을 취급하신다면 알려 주시기바랍니다.,We are especially interested in buying XYZ and would like to know if you carry this item
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,부산에서 신뢰할 만한 수입업체의 이름과 주소를 알려 주시면 감사하겠습니다.,We would be pleased if you would let us have the names and addresses of some reliable importers in Busan.
이메일 및 기타문서,업무 진행 파악,비즈니스 제안,편하실 때 333-4444로 연락 주세요.,Please call us at your convenience at 333-4444.
이메일 및 기타문서,업무 진행 파악,거절하기,수준 높은 제안서가 여러 개 있었기에 저희의 결정은 대단히 어려웠습니다.,Our decision was extremely difficult as there were several high quality proposals to choose from.
이메일 및 기타문서,업무 진행 파악,거절하기,저희 기술자들은 그 상황을 처리할 수 없습니다.,Our technicians are unable to handle the situation.
이메일 및 기타문서,업무 진행 파악,거절하기,안타깝게도， 저희는 그 문제를 맡기에 시간이 부족하다는 것을 알게 됐습니다.,"Unfortunately, we found that we were running out of time to take care of that issue."
이메일 및 기타문서,업무 진행 파악,거절하기,그 아이디어는 아주 좋았다고 생각하는데 ， 저희는 자체적으로 하기로 결정했습니다.,"Although I think it was a superb idea, we decided to do It on our own"
이메일 및 기타문서,업무 진행 파악,거절하기,유감스럽게도 이번에는 귀하의 제안이 우리의 요구에 맞지 않는다는 사실을 알려 드립니다.,We regret to inform you that your proposal does not meet our requirements at this time.
이메일 및 기타문서,업무 진행 파악,거절하기,유감스럽게도 이번에는 귀하의 신청이 거부되었음을 알려 드립니다.,We regret to announce that your application was rejected this time.
이메일 및 기타문서,업무 진행 파악,거절하기,제안을 거절할 수밖에 없어 유감입니다.,We regrettably must turn it down.
이메일 및 기타문서,업무 진행 파악,거절하기,부득이하게 귀사의 제안을거절하게 되었음을 말씀드립니다.,We reluctantly have to say no to your offer.
이메일 및 기타문서,업무 진행 파악,거절하기,부득이하게 그 프로젝트는 외부에 위탁하기로 결정하였습니다.,We reluctantly decided to outsource that project
이메일 및 기타문서,업무 진행 파악,거절하기,유감입니다만， 이 행동 방침은 가능하지 않습니다.,We are afraid that this course of action is not possible
이메일 및 기타문서,업무 진행 파악,거절하기,유감이지만， 저희 엔지니어들을 귀사의 공ε뻐| 보낼 수가 없습니다.,We are afraid that our engineers cannot be sent to your factory.
이메일 및 기타문서,업무 진행 파악,거절하기,오늘 밤 저희 기사를 보내 드릴 수 없지만， 귀사의 시스템을 원격으로 고쳐 드릴 수는 있습니다.,"We are not able to send our engineer to your factory tonight, but we can fix your system remotely."
이메일 및 기타문서,업무 진행 파악,거절하기,지금 224번 모댈은 재고가 없으나 224-I 은 바로 배송해 드릴 수 있습니다.,"We don’t have the model 224 in stock, but we can ship model 224-I immediately."
이메일 및 기타문서,업무 진행 파악,거절하기,이번에는 귀하를 채용할 수 없으나， 귀하의 이름을 파일에 계속 보관해 두겠습니다.,"We are not able to hire you at this time, but we will keep your name on file."
이메일 및 기타문서,업무 진행 파악,거절하기,항후에 구체적인 필요가 발생하면 연락드리겠습니다.,We will contact you if any specific needs arise in the future.
이메일 및 기타문서,업무 진행 파악,거절하기,구|사는 신뢰할 만한 딜러이므로， 저희 마케팅부에 추천해 드릴 것입니다.,"As your company is a reliable dealer, we will recommend it to our marketing department."
이메일 및 기타문서,업무 진행 파악,거절하기,지금은 샘플을 보내 드릴 수 없을 것 같습니다. 저희 회사 홈페이지에 게시된 상품 세 부 설명을 참고해 주세요.,I'm afraid we can’t send any samples at the moment.
이메일 및 기타문서,업무 진행 파악,거절하기,,Please look at the product details posted on our website
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,새로운 여행 일정이 필요해요. 제게 보내 주실 수 있으세요?,I need a new itinerary. Could you send one to me?
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,러셀 프로젝트에 관한 추가 정보가 필요해요.,I need additional information on the Russell Project.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,작년 프로젝트 매뉴얼이 필요합니다.,I need last year's project manual.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,그것을 제게 보내 주시면 정말 감사하겠습니다.,I would appreciate it if you could send it to me.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,일요하다면 추가 정보를 증 요청하도록 하겠습니다.,"If needed , we will be asking for some additional information"
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,자료를 내일까지 보내 주시면 감사하겠습니다.,I would appreciate it if you could send me the data by tomorrow.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,귀사 상품에 대한 문의에 답해 주실 수 있는지 궁금합니다.,I was wondering if you could answer some questions about your product.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,귀사의 서비스에 대해 한두 가지 말씀해 주실 수 있는지 궁금합니다.,I was wondering if you could tell me one or two things about your services.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,현 상황에 대해 문의 드리고 싶습니다.,I would like to inquire about the current circumstances.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,상품의 용도를 설명해 주세요.,Please explain the usage of the product.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,귀사의 핵심 사업에 대해 자세하게문의 드리고 싶습니다.,We would like to inquire about your core business in detail.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,귀사의 주요 상품의 유래를 설명해 주세요.,Please explain the origin of your key product.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,이 부분을 명확히 해 주실 수 있겠습니까?,Could you clarify this part?
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,그것을 팩스로 보내 주실 수 있어요?,Could you fax it to us?
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,문건을 저희에게 팩스로 보내 주실 수 있을까요?,"Could you fax the document to us, please?"
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,그 서류를 최대한 빨리 받아야 합니다.,We need to receive the document as soon as possible.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,협조해 주시면 대단히 감사하겠습니다.,Your cooperation will be greatly appreciated.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,관심 가져 주시면 감사하겠습니다.,Your interest will be greatly appreciated
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,서면 보고서를 보내 주세요.,"Send us a written report, please."
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,미심쩍은 점이 있으면 알려 주세요.,Let us know if you suspect anything.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,추가 정보를 요청하고 싶습니다.,I'd like to request additional information.
이메일 및 기타문서,업무 진행 파악,정보 및 협조 요청,원본을 우편으로 제출하셔야겠습니다.,The original document should be submitted by mail.
이메일 및 기타문서,업무 진행 파악,자료 첨부,자료를첨부합니다.,I am attaching a file.
이메일 및 기타문서,업무 진행 파악,자료 첨부,파일이 열리지 않으면 알려 주세요.,Let me know if you cannot open the files.
이메일 및 기타문서,업무 진행 파악,자료 첨부,사진 두 장을 보냈습니다. 열리지 않으면 알려 주세요.,I've attached two pictures. Please let me know if you can't open them.
이메일 및 기타문서,업무 진행 파악,자료 첨부,PDF 파일을 첨부합니다.,I'm attaching PDF files.
이메일 및 기타문서,업무 진행 파악,자료 첨부,요청하신 파일을 첨부합니다.,Attached is the file you requested.
이메일 및 기타문서,업무 진행 파악,자료 첨부,첨부한 것은 저희의 최신 상품 카탈로그입니다.,Attached is our latest product catalog
이메일 및 기타문서,업무 진행 파악,자료 첨부,첨부파일을봐주세요.,Please see the attached file.
이메일 및 기타문서,업무 진행 파악,자료 첨부,첨부 파일을 전송해 드리겠습니다.,I will forward the attachment.
이메일 및 기타문서,업무 진행 파악,자료 첨부,앞서 보낸 이메일에 파일을 첨부하는 것을 잊었습니다.,I forgot to attach the file in my previous email.
이메일 및 기타문서,업무 진행 파악,자료 첨부,파일을 즉시 삭제해 주십시오.,Delete the file immediately.
이메일 및 기타문서,업무 진행 파악,자료 첨부,인터넷에서 뷰어를 다운 받으세요.,Download a viewer from the Internet.
이메일 및 기타문서,업무 진행 파악,자료 첨부,첨부된 신청서를 작성해 주세요.,Please fill out the attached application.
이메일 및 기타문서,업무 진행 파악,자료 첨부,약도와 전화번호를 첨부하였습니다.,I attached a map and a telephone number.
이메일 및 기타문서,업무 진행 파악,자료 첨부,연락처를 첨부해 주시길 바랍니다.,|’d like you to enclose your contact information.
이메일 및 기타문서,업무 진행 파악,자료 첨부,공장으로 그 사진들을 보내는 것을 잊지 마십시오.,Please don't forget to send the pictures to the factory.
이메일 및 기타문서,업무 진행 파악,자료 첨부,저희 본사에도 한 부 보내는 것을 잊지 마십시오.,Please don’t forget to send a copy to our headquarters.
이메일 및 기타문서,업무 진행 파악,자료 첨부,워드나 엑셀 양식으로 그 파일을 보내 주시겠습니까?,Would you please send me the file either in Word or Excel form?
이메일 및 기타문서,업무 진행 파악,자료 첨부,스캔된 사진을 JPEG 파일 포맷으로 보내 주시겠습니까?,Could you email me the scanned pictures in JPEG file format?
이메일 및 기타문서,업무 진행 파악,자료 첨부,보내 주신 파일의 본문을 읽을 수가 없습니다. 최신 버전의 워드 프로세싱 소프트웨어를 사용해서 파일을 다시 보내 주시겠습니까?,The texts are unreadable in the file you just sent. Would you please resend the file using the newest version of your word processing software? 
이메일 및 기타문서,업무 진행 파악,자료 첨부,상품에 관한 추가 정보를 가지고 계시면， 첨부 파일로 저희에게 전송해 주시기 바랍니다.,"If you have any additional information on your products, please forward it to us as an attached file."
이메일 및 기타문서,업무 진행 파악,자료 첨부,파일을 마이크로소프트 워드 2004 포뱃으로 보내 주시겠습니까? 제 소프트웨어로는 보내 주신 파일이 열리지 않습니다.,Would you please send the file in Microsoft Word 2004 format? My software cannot or멍 n the file you sent.
이메일 및 기타문서,업무 진행 파악,자료 첨부,요청하신 정보를 첨부합니다.,I am attaching the information you’ve requested.
이메일 및 기타문서,업무 진행 파악,자료 첨부,이전 메일에 첨부하는 것을 잊은 JPEG 파일들을 첨부합니다.,I am attaching the JPEG files that I forgot to attach in my previous email
이메일 및 기타문서,업무 진행 파악,자료 첨부,첨부해 주신 워드 파일을 열 수 없었습니다.,I have been unable to open the Word files you attached.
이메일 및 기타문서,업무 진행 파악,자료 첨부,저희가 회의에서 논의한 모든 안건과 프로젝트 세부사항을 포함합니다.,It includes all the agenda and project details we discussed in the meeting.
이메일 및 기타문서,업무 진행 파악,자료 첨부,모든 다른 참고 자료와 프레젠테이선 자료는 저희 웹사이트에서 다운로드하실 수 있습니다.,AII other references and presentation materials can be downloaded from our website.
이메일 및 기타문서,업무 진행 파악,자료 첨부,본 정보는 저희 웹사이트에서도 보실 수 있습니다.,This information is also available on our website.
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,런칭 일정은 다음 회의 때 논의하는 것이 좋겠습니다.,We might as well discuss the launch schedule at the next conference.
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,다음 주 회의 때 나머지 대안에 대해 얘기하는 것이 좋겠습니다.,We may as well discuss the other alternatives in next week's meeting. 
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,분쟁 조정을 다음 회의 때 이어가는 것이 어떻습니까?,Why don’t we carry on reconciling the dispute in the next meeting? 
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,이전 회의에서 중단했던 부분부터 시작해 볼까요?,Why don’t we start from where we left off in our previous meeting? 
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,여기에서 풍~하고 다음 회의 배 여기부터 다시 시ξ힘시다.,Let’s leave it here and start from this point in the next meeting.
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,다음 회의 때 토론을 재개하는 것이 좋겠습니다.,Let's continue our discussion in the next meeting.
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,다음 전화회의는 한국 시간으로 지금으로부터 2주 후인 I2월 7일 화요일 오전 9시 에하겠습니다.,"We will hold our next teleconference two weeks from now at 9:00 a.m., Tuesday December 7th, Korean time."
이메일 및 기타문서,업무 진행 파악,다음 회의 내용,회의 시간에 대한 세 가지 선택 사항이 있습니다.,We have three possibilities for the meeting time now.
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,모든 회의 내용은 극비로 해 주십시오.,AII the contents of the meeting should be strictly confidential  
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,회의에서 논의한 것들은 비밀로 해 주세요.,Please keep the things discussed in the meeting to yourself. 
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,회의는 우리끼리의 일로 해 주세요.,Please keep the meeting between you and me.
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,이 사항을 기밀로 지키시든 아니든 별 상관이 없을 것 같습니다.,I don’t think it matters whether or not you keep this matter a secret.
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,걱정 마세요. 비밀로 해 두지요.,Don’t worry. It’s between ourselves.
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,보신 후에 즉시 모든 파일을 삭제하는 것을 잊지 마십시오.,Don't forget to delete every file immediately after viewing It.
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,마지막으로 가장 풍요한 말씀을 드리자면， 모든 회의 내용은 극비로 해 주십시오.,"Last but not least, all the contents of the meeting should be kept strictly confidential."
이메일 및 기타문서,업무 진행 파악,기밀 사항 관리,마지막으로 가장 풍요한 말씀을 드리자면 읽으신 후에 이 파일을 삭제해 주십시오.,"Last but not least, delete this file after reading it, please."
이메일 및 기타문서,업무 진행 파악,답장 및 피드백 요청,이 문의에 대해 신속히 답장을 주시면 대E념| 감사하겠습니다.,Your prompt response to this inquiry would be highly appreciated.
이메일 및 기타문서,업무 진행 파악,답장 및 피드백 요청,제 제안에 대한 대안이 있으시면 주저하지 마시고 알려 주십시오.,"If you have some alternatives to my suggestions, feel free to let me know"
이메일 및 기타문서,업무 진행 파악,답장 및 피드백 요청,제 메시지를 직원들에게 전달해 주실 수 있으시다면 감사드리겠습니다.,"If you could distribute my messages to your employees, I would be grateful."
이메일 및 기타문서,업무 진행 파악,답장 및 피드백 요청,확인하고 질문 있으시면 알려 주십시오.,Please check them and let me know if you have any questions.
이메일 및 기타문서,업무 진행 파악,답장 및 피드백 요청,다른 의견이 있으시면 알려 주십시오.,Please advise us if you have any other comments.
이메일 및 기타문서,업무 진행 파악,답장 및 피드백 요청,질문이 있으시면 알려 주십시오.,Please let us know if you have any questions.
이메일 및 기타문서,업무 진행 파악,답장 및 피드백 요청,마지막으로 가장 풍요한 말씀을 드리자면， 결과를 가능한 빨리 알려 주십시오.,"Last but not least, let me know the result as soon as you can."
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,합의서에 좀 변경이 있어야 할 것 같습니다.,There should be some changes to the agreement.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,저희 계약서의 2번 조항에 수정이 있어야겠습니다.,There should be some amendments to clause two of our contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,’현 계약에 약간 변경을 가해야 할 것 같습니다.,We may as well make some amendments to the existing contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,앙흑의 요구를 충족시키기 위해 계약서 내용이 조금 변경되어야 할 것 같습니다.,I think the contract should be modified to fit the needs of both parties.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,변경하고 싫으시면 주저 말고 연락 주십시오.,Please do not hesitate to contact us if you want to make some changes.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,다음 주쯤에 계약 내용을 좀 변경할까요?,Could we make some modifications to the contract sometime next week?
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,논의한 계약 조건을 재고해 볼 수 있을까요?,Would it be possible to reconsider the contract terms we discussed?
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서메 마감일을 명확히 영시해 주십시오.,Please state the due date clearly in the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,프로젝트 마감일을 계약서에 명시해 주십시오.,Please state the deadline of the project in the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,총 지급액을 계약서에 명시해 주십시오.,Please state the total amount of payment in the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서에 마감일을 꼭 넣도록 하세요.,Be sure to include the due date in the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서 마지막 부분에 지불 늘!Il~를 꼭 포함해 주세요.,Be sure to include the date of payment in the last section of the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서에 마감일을 꼭 넣어 주시겠습니까?,Could you make sure to put the due date in the contract?
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,제안서에 사업 계획을 꼭 넣어 주시겠습니까?,Could you make sure you have your business plan in your proposal?
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서에서 4번 조항을 확실히 삭제해 주시겠습니까?,Could you make sure you remove clause four of our contract?
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,20I7년 7월 I5일 전까지 대금이 지불되어야 한다고 명확히 해 주시겠습니까?,"Would you please clarify that the payment should be made no later than July I5th, 20I77. "
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,‘유지 관리 서비스는 처음 3개월간 무상으로 제공된다’는 조항을 계약서에 포함시키고 싶습니다.,We would like to include a clause in the contract stating that 'maintenance services should be provided free for the first three months.'
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약 SN2043 건의 지불에 관해서인데요， 지불 날짜를 추가해 주세요.,"Regarding payment for the contract number SN2043, please add the payment due date"
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서에 적힌 예외 사항을 신중히 고려해 보도록 하겠습니다.,Let me sleep on the exceptions made to the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,그 안건은 잠시 미뤄야 할 것 같군요.,We may have to give you a rain check on that item.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,다음 달로 계약 일자를 연기하고 싶습니다.,We would like to postpone the date of our contract to next month.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,이 답보상태를 벗어나 진행을 서두릅시다.,Let us please speed up the process and break this status-quo. 
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서를 마무리 짓는 것이 좋겠군요. 빠를수록 좋아요.,"We may as well settle the contract. The sooner, the better"
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,속도를 냅시다. 이 속도로 계약 단계가 지속되면 아무것도 안 될 겁니다.,"Let’s speed things up. If our contract process stays at this pace, it is going to 90 nowhere."
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,자， 결정지읍시다. 아시다시피 더 좋은 조건은 없어요.,"This is a deal. It couldn’t be better, you know."
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,즐아요 .0I것으로 결정을 내리지요. 더 좋은 조건은 없어요.,"Okay, this ends our deal. This is as good as it gets"
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,좋습니다. 저는 그 조건에 만족합니다.,AII right. I’m satisfied with the deal.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,곰곰이 고려해 본 결과， 새로 계약을 체결하는 것보다는 지난번 계약을 갱신하는 것이 가능할지 궁금합니다.,"After careful consideration, we wonder whether it would be possible to renew our previous contract, instead of making a new one."
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약서에 서명할 준비가 되었습니다.,We’re ready to sign the contract
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,저희는 계약을 마무리 짓는 데 전적으로 동의합니다.,We are all for finalizing the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,숙고해 본 결과， 계약 내용을 받아들이기로 결정했습니다.,"After careful consideration, we have decided to accept the contract."
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,진심으로 죄송합니다만， 제안~~신 계약서의 그러한 요구사항을 받아들일 수가 없습니다.,"I'm deeply sorry, but we cannot accept those request5 you made in the proposed contract."
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,저희는 부분적으로 계약 조건을 받아들이고 싶습니다. 몇 개 조항은 약간 수정해야 할 것 같아요.,We’d like to partially accept the term5 of contract. There are a few 5ection5 that need to be amended a bit.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약 풍이나 후에 양측이 그러한 변경이 이루어지는 데 대해 동의하면 약간의 변경 사항이 생길 수 있습니다.,There could be 50me change5 to the contract during or after its signing if we both agree to such changes being made.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,거래가 성사되어서 대단히 기뻐요.,We are so excited that a deal was reached .
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,귀사와 계약서를 체결하여 기쁩니다.,We are so excited to make a contract with you .
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,계약을 성사시켜서 정말 기쁩니다.,I'm so glad that we have reached a deal
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,,I'm so glad that we have made a contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,저희가 계획했던 대로 정확히 계약을 맺게 되어 정말 기쁩니다.,I'm so glad that we have signed a contract exactly as we had planned.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,이 계약이 잘 성사되어 다행입니다!,How nice it is to have this deal pan out well!
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,네 . 아쉽게도 이번엔 계약을 하지 못했으나， 지속적으로 귀사와 사업을 함께 하기를 고대합니다.,"Well, unfortunately, it didn’t work out this time, but we look forward to continuing doing business with you."
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,이번엔 계약을 성사시키지 못해서 아쉽군요. 다음에는 계약을 맺게 되겠지요.,Sorry we couldn’t make it this time. We may sign a contract next time around.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,인내심을 갖고 저희 답변을 기다려 주셔서 정말 감사합니다. 저희가 계약을 받아들이기로 결정한 사실을 알려 드리고자 합니다.,Thank you very much for your patience in waiting for our reply. We’d like to inform you of our decision to accept the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,이 계약이 양측에 이익을 가져다 줄 거라고 확신합니다.,I'm sure this contract will benefit both of us.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,약 I 억 달러의 계약을 성사시켜서 정말 기쁩니다.,I'm so glad that we clinched nearly $100 million in deals.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,저희 임원들은 계약서의 이러한 조건에 전적으로 동의합니다.,Our executives are all for these terms in the contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,추가로 I5%를 할인해 주실 수 있는지 궁금합니다.,I am wondering if you can give us an additional I5% discount.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,저희 계약서에 몇 가지 조항을 더 추가할 수 있는지 궁금합니다.,I am wondering if we can add a few more clauses to our contract.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,다음 달에 저희 계약서를 갱신할 수 있을까요?,Is it possible for us to renew our contract next month?
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,이메일로 몇 가지 조항을 변경하는 것이 가능할까요?,Is it possible for us to change some clauses by exchanging emails?
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,다음과 같은 추가 조항을 계약서에 포함하고 싶습니다:“보증기간은 3년으로 한다,"We would like to include an additional clause in the contract stating the following:“The warranty will be good for three years."""
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,다음 사항을 추가하고 싶습니다: “진행자를 위한 교육 기간은 3개월로 한다,"We would like to add the following: ""The training for operators will be for three months."""
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,우리는 귀사의 상품을 유지관리 및 고장수리에 불필요한 시ζ멸 낭비하는 일 없이 사용하기를 희망합니다.,We hope to use your products without unnecessary time wasted on maintenance and troubleshooting.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,이 새로운 조항으로 배송 부문의 시간과 비용을 절약할 수 있기를 바랍니다.,We hope this new clause will save us time and money in the area of shipping.
이메일 및 기타문서,업무 진행 파악,계약서 관련 사항,저희는 이 새로운 조항이 실시 단계에서 백만 달러 이상 절약하는 데 도움이 되기를 바랍니다.,We hope this new clause will help us save more than one million dollars in the implementation stage.
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,다음 주까지 배달이 지연 됨을 유감스럽게 생각합니다.,I regret that the delivery is postponed until next week.
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,일정보다 물품 발송이 몇 주 지연된다는 것을 알려 드리게 되어 유감입니다.,I am sorry to inform you that the forwarding of the items to you is a few weeks behind the schedule.
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,기상 조건의 악화로 인해 발송이 일주일 정도 지연될 것 같습니다.,I am afraid that the shipment will be delayed for about a week due to bad weather conditions
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,운송 조합의 파업으로 인해 화물의 출발이 무기한 지연될 것 같습니다.,I am afraid that the freight’s departure will be delayed indefinitely due to the strike of the transport union.
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,선적을 일주일 앞당기면 지연이 발생하지 않을 것입니다.,"If you could move up the shipment one week, we can be sure to eliminate any possible delays."
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,가능하면 빨리 상품을 매장에 넣고 싶군요. 배송 일자를 일주일 당겨 주시면 정말 감사드리겠습니다.,"We want to get the product in stores as soon as possible. So if you could move up the shipping date by one week, we would be grateful."
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,지연으로 인해 생기는 불편에 대해 미리 사과드립니다.,I apologize in advance for any trouble caused by the delay.
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,유감입니다만， 발송의 장기 지연으로 주문 취소를 통보해 드립니다.,We are sorry to inform you of the cancellation of our order due to the extended shipping delay.
이메일 및 기타문서,업무 진행 파악,배송 관련 사항,심각한 배송 지연으로 저희는 물건 주문을 취소하기로 결정하였습니다.,We have decided to cancel the product order because of the excessive delivery delay
